YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,2,4,3,DL,823,N914DN,CLT,ATL,525,521,-4,9,530,77,55,40,226,610,6,642,616,0,0,0,,,,,,,31,61,CALM,0,0,35,70,CALM,0,0
2015,2,4,3,US,1901,N712US,RIC,CLT,525,519,-6,42,601,77,95,49,257,650,4,642,654,0,0,0,,,,,,,,,,,,31,64,S,3,0
2015,2,4,3,MQ,3659,N600MQ,SGF,DFW,525,522,-3,12,534,92,79,59,364,633,8,657,641,0,0,0,,,,,,,33,72,SSE,10,0,40,93,S,10,0
2015,2,4,3,OO,4541,N652BR,LWS,SLC,525,520,-5,6,526,93,73,61,461,727,6,758,733,0,0,0,,,,,,,36,97,CALM,0,0,42,92,SE,3,0
2015,2,4,3,OO,6436,N718SK,PDX,SFO,525,524,-1,11,535,111,98,83,550,658,4,716,702,0,0,0,,,,,,,45,100,NW,3,0,53,100,CALM,0,0
2015,2,4,3,EV,4287,N14171,IAD,IAH,527,516,-11,16,532,225,220,198,1190,750,6,812,756,0,0,0,,,,,,,24,75,CALM,0,0,45,87,CALM,0,0
2015,2,4,3,EV,4209,N12195,BTR,IAH,528,520,-8,13,533,72,66,46,253,619,7,640,626,0,0,0,,,,,,,42,85,NNE,3,0,43,93,NNW,6,0
2015,2,4,3,AA,328,N3EPAA,DEN,DFW,530,522,-8,18,540,117,125,92,641,812,15,827,827,0,0,0,,,,,,,33,89,NNE,32,0,42,89,S,10,0
2015,2,4,3,AA,1287,N3CNAA,MSP,MIA,530,527,-3,29,556,225,233,188,1501,1004,16,1015,1020,0,0,0,,,,,,,10,84,NW,8,0,74,57,ESE,12,0
2015,2,4,3,DL,1906,N964DL,HSV,ATL,530,529,-1,35,604,65,72,31,151,735,6,735,741,0,0,0,,,,,,,32,73,ESE,6,0,-21,70,CALM,0,0
2015,2,4,3,DL,2222,N988DL,TLH,ATL,530,525,-5,9,534,68,54,40,223,614,5,638,619,0,0,0,,,,,,,48,66,E,5,0,35,70,CALM,0,0
2015,2,4,3,DL,2511,N920DE,BNA,ATL,530,523,-7,15,538,72,59,40,214,718,4,742,722,0,0,0,,,,,,,30,75,CALM,0,0,-21,70,CALM,0,0
2015,2,4,3,DL,844,N963DL,SAV,ATL,530,525,-5,19,544,68,65,40,214,624,6,638,630,0,0,0,,,,,,,,,,,,35,70,CALM,0,0
2015,2,4,3,DL,1598,N939DN,JAX,ATL,530,526,-4,12,538,70,59,43,270,621,4,640,625,0,0,0,,,,,,,24,85,N,3,0,-22,70,CALM,0,0
2015,2,4,3,UA,485,N479UA,SEA,DEN,530,522,-8,19,541,157,149,124,1024,845,6,907,851,0,0,0,,,,,,,41,93,CALM,0,0,23,88,ENE,8,0
2015,2,4,3,UA,1012,N78524,DFW,IAH,530,527,-3,11,538,68,53,36,224,614,6,638,620,0,0,0,,,,,,,40,93,S,10,0,43,93,NNW,6,0
2015,2,4,3,UA,15,N12114,TPA,EWR,530,525,-5,10,535,145,149,126,997,741,13,755,754,0,0,0,,,,,,,54,80,NE,8,0,25,69,CALM,0,0
2015,2,4,3,NK,409,N602NK,ORD,FLL,530,545,15,36,621,188,202,157,1182,958,9,938,1007,1,0,0,,14,0,15,0,0,20,89,NNW,9,0,73,61,E,14,0
